id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
962,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Julien Cain.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Julien Cain.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
963,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
964,136,Bailly-Bechet,Lettre,Georges Tessier,,Lettre.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
965,136,Bailly-Bechet,Lettre,René de Bissy,,Lettre à Edouard Salin.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
966,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre au Comte René de Bissy.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre au Comte René de Bissy.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
967,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Raymond Subes.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
968,136,Bailly-Bechet,Lettre,Edouard Salin,,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Papier,Français,Nancy,mercredi 15 octobre 1958,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
969,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Robert Schuman.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Robert Schuman.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
970,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Mme Etienne Cory.,Papier,Français,Nancy,vendredi 17 octobre 1958,Lettre à Mme Etienne Cory.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
971,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à M. Sidet directeur des Musées de France.,Papier,Français,Nancy,mardi 28 octobre 1958,Lettre à M. Sidet directeur des Musées de France.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
972,136,Bailly-Bechet,Lettre,Louis Marin,,Lettre à Edouard Salin.,Papier,Français,,vendredi 24 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
973,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Louis Marin.,Papier,Français,Nancy,vendredi 31 octobre 1958,Lettre à Louis Marin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
974,136,Bailly-Bechet,Lettre,C. Brunel,,Lettre à un abbé.,Papier,Français,Paris,samedi 18 octobre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
980,136,Bailly-Bechet,Lettre,Ecole Nationale des Chartes. ,,Lettre à un abbé.,Papier,Français,Paris,dimanche 7 septembre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
981,136,Bailly-Bechet,Lettre,Ecole Nationale des Chartes. ,,Lettre à un abbé.,Papier,Français,Paris,mercredi 3 septembre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
982,136,Bailly-Bechet,Lettre,Ecole Nationale des Chartes. ,,Lettre à un abbé.,Papier,Français,Paris,dimanche 19 octobre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
983,136,Bailly-Bechet,Lettre,Ecole Nationale des Chartes. ,,Lettre à un abbé.,Papier,Français,Paris,vendredi 5 septembre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
984,136,Bailly-Bechet,Lettre,Ecole Nationale des Chartes. ,,Lettre à un abbé.,Papier,Français,Paris,mardi 21 octobre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
989,136,Bailly-Bechet,Lettre,Pierre Verlet,,Lettre à Edouard Salin.,Papier,Français,Paris,jeudi 26 février 1959,Menu de réception.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
990,136,Bailly-Bechet,Lettre,André Jacquemin,,Lettre à Edouard Salin.,Papier,Français,Epinal ,jeudi 12 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
991,136,Bailly-Bechet,Lettre,M. Mouilloy,,Lettre à Edouard Salin.,Papier,Français,Nancy,dimanche 15 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
992,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,mardi 10 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
993,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Paris,samedi 14 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
994,136,Bailly-Bechet,Lettre,Paul Driant,,Lettre à Edouard Salin.,Papier,Français,Metz,lundi 16 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
995,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,vendredi 10 novembre 1995,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
996,136,Bailly-Bechet,Lettre,L. Mamel,,Lettre à Edouard Salin.,Papier,Français,Nancy,samedi 14 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
997,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,mardi 10 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
998,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,mercredi 11 février 1959,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
999,136,Bailly-Bechet,Lettre,F. Arnaud,,Lettre à Edouard Salin.,Papier,Français,Nancy,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1000,136,Bailly-Bechet,Lettre,Marcel Martin,,Lettre à Edouard Salin.,Papier,Français,Paris,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1001,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Paris,mardi 23 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1002,136,Bailly-Bechet,Lettre,M. Sidet,,Lettre à Edouard Salin.,Papier,Français,Nancy,lundi 15 septembre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1003,136,Bailly-Bechet,Lettre,R. Camo,,Lettre à Edouard Salin.,Papier,Français,Nancy,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1004,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Jean Vilmain.,Papier,Français,Nancy,1er octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1005,136,Bailly-Bechet,Lettre,Jean Vilemain,,Lettre à Edouard Salin.,Papier,Français,Rambervillers,jeudi 25 septembre 1958,Lettre à Jean Vilmain.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1006,136,Bailly-Bechet,Lettre,Jean Canet,,Lettre à Edouard Salin.,Papier,Français,Epinal,samedi 27 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1007,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à M. Vaté.,Papier,Français,Nancy,lundi 29 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1008,136,Bailly-Bechet,Lettre,P. Vaté,,Lettre à Edouard Salin.,Papier,Français,Nancy,jeudi 25 septembre 1958,Lettre à M. Vaté.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1009,136,Bailly-Bechet,Lettre,Edouard Salin,,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Papier,Français,Nancy,jeudi 9 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1010,136,Bailly-Bechet,Lettre,André Hanus,,Lettre à Edouard Salin.,Papier,Français,Nancy,jeudi 9 octobre 1958,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1011,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à André Hanus.,Papier,Français,Nancy,jeudi 9 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1012,136,Bailly-Bechet,Lettre,André Hanus,,Lettre à l'abbé Choux.,Papier,Français,Charmes  ,mardi 7 octobre 1958,Lettre à André Hanus.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1013,136,Bailly-Bechet,Lettre,Edouard Salin,,Lettre à Jean Lufau.,Papier,Français,Nancy,jeudi 9 octobre 1958,Lettre à l'abbé Choux.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1014,136,Bailly-Bechet,Lettre,Jean Lufau,,Lettre à Edouard Salin.,Papier,Français,Nancy,jeudi 9 octobre 1958,Lettre à Jean Lufau.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1018,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Paris,jeudi 9 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1019,136,Bailly-Bechet,Lettre,Roger Lyrand,,Lettre.,Papier,Français,Kerverho,lundi 6 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1020,136,Bailly-Bechet,Lettre,Delcambre,,Lettre à Pierre Marot.,Papier,Français,Nancy,mercredi 8 octobre 1958,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1021,136,Bailly-Bechet,Lettre,Jean Verguerruy,,Lettre à Pierre Marot.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1022,136,Bailly-Bechet,Lettre,J. Vielliard,,Lettre à Edouard Salin.,Papier,Français,Paris,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1023,136,Bailly-Bechet,Lettre,Michel Floriste,,Lettre à Edouard Salin.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1024,136,Bailly-Bechet,Lettre,Jean Crouzier,,Lettre à Edouard Salin.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1025,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1026,136,Bailly-Bechet,Lettre,Pasteur R. Kiegk,,Lettre à Edouard Salin.,Papier,Français,Nancy,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1027,136,Bailly-Bechet,Lettre,P. Fould,,Lettre à Edouard Salin.,Papier,Français,Paris,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1028,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Nancy,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1029,136,Bailly-Bechet,Lettre,Louis Thiriot,,Lettre à Edouard Salin.,Papier,Français,Commercy,mercredi 8 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1030,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Juvaincourt,vendredi 26 septembre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1031,136,Bailly-Bechet,Lettre,Gaston Brière,,Lettre.,Papier,Français,Paris,lundi 29 septembre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1032,136,Bailly-Bechet,Lettre,J. Huriet,,Lettre à Edouard Salin.,Papier,Français,Nancy,samedi 4 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1033,136,Bailly-Bechet,Lettre,R. Pinchard,,Lettre à Edouard Salin.,Papier,Français,Nancy,vendredi 19 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1034,136,Bailly-Bechet,Lettre,Jean Verguerruy,,Lettre.,Papier,Français,Paris,samedi 27 septembre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1035,136,Bailly-Bechet,Lettre,L. Poussot,,Lettre à Edouard Salin.,Papier,Français,Nancy,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1036,136,Bailly-Bechet,Lettre,Paul Leuilliot,,Lettre.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1037,136,Bailly-Bechet,Lettre,François-Georges Pariset,,Lettre.,Papier,Français,Bordeaux,vendredi 10 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1038,136,Bailly-Bechet,Lettre,Gaston Brière,,Lettre.,Papier,Français,Paris,vendredi 10 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1039,136,Bailly-Bechet,Lettre,,,Lettre,Papier,Français,Versailles,jeudi 9 octobre 1958,Lettre,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1040,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Passy,jeudi 9 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1041,136,Bailly-Bechet,Lettre,Ministère des affaires étrangères,,Lettre à un abbé.,Papier,Français,,vendredi 10 octobre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1042,136,Bailly-Bechet,Lettre,,,Lettre à Edouard Salin.,Papier,Français,Paris,lundi 6 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1043,136,Bailly-Bechet,Lettre,Jean Berthoin,,Lettre à Pierre Marot.,Papier,Français,Paris,jeudi 9 octobre 1958,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
1049,136,Bailly-Bechet,Lettre,B. A. Rifkin,,Lettre à Pierre Marot.,Papier,Français,,mercredi 29 juillet 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1050,136,Bailly-Bechet,Lettre,Léonce Laget,,Lettre à Pierre Marot.,Papier,Anglais,Paris,jeudi 8 janvier 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1051,136,Bailly-Bechet,Lettre,M. Béfort,,Lettre à Pierre Marot.,Papier,Français,Paris,vendredi 28 septembre 1973,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1052,136,Bailly-Bechet,Lettre,Peter J. Cenotti,,Lettre.,Papier,Anglais,New-York,samedi 9 juin 1973,Lettre.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1053,136,Bailly-Bechet,Lettre,J. Carter Brown,,Lettre à Pierre Marot.,Papier,Anglais,Washington D.C.,jeudi 9 août 1973,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1054,136,Bailly-Bechet,Lettre,C. Moulin,,Lettre à Pierre Marot.,Papier,Français,Paris,mercredi 31 juillet 1974,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1055,136,Bailly-Bechet,Lettre,,,Lettre à Pierre Marot.,Papier,Français,,mercredi 10 septembre 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1056,136,Bailly-Bechet,Lettre,Daniel Wildenstein,,Lettre à Pierre Marot.,Papier,Français,Paris,lundi 28 septembre 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1060,136,Bailly-Bechet,Lettre,C. Moulin,,Lettre à Pierre Marot.,Papier,Français,Paris,18 mats 1975,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1061,136,Bailly-Bechet,Lettre,H. Diane Russel,,Lettre à M. Adhémar.,Papier,Anglais,Washington D.C.,lundi 10 mars 1975,Lettre à M. Adhémar.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1062,136,Bailly-Bechet,Lettre,H. Diane Russel,,Lettre à Pierre Marot.,Papier,Anglais,Washington D.C.,mercredi 24 mai 1972,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1063,136,Bailly-Bechet,Lettre,J. Carter Brown,,Lettre à Pierre Marot.,Papier,Anglais,Washington D.C.,mardi 10 septembre 1974,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1064,136,Bailly-Bechet,Lettre,C. Moulin,,Lettre à Pierre Marot.,Papier,Français,Paris,mercredi 6 novembre 1974,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1076,136,Bailly-Bechet,Lettre,Collonet,,,Papier,Français,Nancy,15 octobre 1602,Commande de dorure pour un cabinet.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1085,136,Bailly-Bechet,Lettre,,,Epée de P; Marot.,Papier,Français,,,Ensemble de lettre relative à la remise de l'épée d'académicien à P. Marot. ,Correct,Bailly-Bechet,"Pochette ""Souscription Epée de Monsieur P. Marot""",,1er étage travée 28 (2)
1112,136,Bailly-Bechet,Lettre,Daniel Wildenstein,,Lettre à Pierre Marot.,Papier,Français,Paris,samedi 10 juillet 1971,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1114,136,Bailly-Bechet,Lettre,Maurizia Grossman,,Lettre à Pierre Marot.,Papier,Français,,lundi 2 février 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1115,136,Bailly-Bechet,Lettre,Philippe Huisman,,Lettre à Edouard Salin.,Papier,Français,Paris,lundi 15 septembre 1969,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1116,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Pierre Marot.,Papier,Anglais,New-York,jeudi 31 juillet 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1117,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Philippe Huisman.,Papier,Anglais,New-York,mardi 9 septembre 1969,Lettre à Philippe Huisman.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1118,136,Bailly-Bechet,Lettre,Jan Adelman,,Lettre à Pierre Marot.,Papier,Anglais,New-York,1er décembre 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1119,136,Bailly-Bechet,Lettre,Janice Elwood,,Lettre à Pierre Marot.,Papier,Français,New-York,1er septembre 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1120,136,Bailly-Bechet,Lettre,Philippe Huisman,,Lettre à David Block.,Papier,Anglais,,,Lettre à David Block.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1121,136,Bailly-Bechet,Lettre,Daniel Wildenstein,,Lettre à Pierre Marot.,Papier,Français,Paris,mercredi 5 juillet 1972,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1122,136,Bailly-Bechet,Lettre,Janice Elwood,,Lettre à Daniel Wildenstein.,Papier,Anglais,New-York,mercredi 2 février 1972,Lettre à Daniel Wildenstein.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1123,136,Bailly-Bechet,Lettre,Janice Elwood,,Lettre à Pierre Marot.,Papier,Anglais,New-York,vendredi 20 août 1971,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1124,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Pierre Marot.,Papier,Anglais,New-York,jeudi 30 octobre 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1125,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Pierre Marot.,Papier,Anglais,New-York,mardi 30 septembre 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1126,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à M. Adhémar.,Papier,Anglais,New-York,mercredi 21 octobre 1970,Lettre à M. Adhémar.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1127,136,Bailly-Bechet,Lettre,,,Lettre à Pierre Marot.,Papier,Anglais,New-York,mardi 15 juillet 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
